experiment,level,map_seed,planner_seed,method,variant,success,planning_time,first_solution_iteration,node_count,path_length,reverse_length,switch_count
overlap,0.6,2,7,Hybrid,Hybrid,1,16.913362979888916,192,237,151.44779537685656,0.0,0
overlap,0.6,2,7,GoalBias,GoalBias,1,20.701347827911377,512,435,194.23744502445143,0.0,0
overlap,0.6,2,8,RRT*,RRT*,1,10.047009944915771,214,247,113.72650991535471,0.0,0
overlap,0.6,2,8,GoalBias,GoalBias,1,4.919272184371948,108,156,108.00289567762674,0.0,0
overlap,0.6,2,6,Hybrid,Hybrid,1,32.55632209777832,231,314,131.80132525161815,0.0,0
overlap,0.6,2,9,GoalBias,GoalBias,1,4.314413070678711,61,131,127.31576018193668,0.0,0
overlap,0.6,2,9,RRT*,RRT*,1,20.24005913734436,398,445,120.26890343660047,0.0,0
overlap,0.6,3,0,RRT*,RRT*,1,16.02614402770996,329,375,152.4197791428162,0.0,0
overlap,0.6,3,0,GoalBias,GoalBias,1,5.525294065475464,73,149,132.18906617363865,0.0,0
overlap,0.6,2,9,Hybrid,Hybrid,1,21.301940202713013,197,247,138.33393268649874,0.0,0
overlap,0.6,3,1,GoalBias,GoalBias,1,7.443878173828125,91,162,105.50703487467716,0.0,0
overlap,0.6,3,1,RRT*,RRT*,1,9.78546404838562,161,232,147.68301946309327,0.0,0
overlap,0.6,3,0,Hybrid,Hybrid,1,15.972931146621704,35,174,119.52581352836093,0.0,0
overlap,0.6,3,2,GoalBias,GoalBias,1,8.313950061798096,217,212,156.27369759151813,0.0,0
overlap,0.6,3,1,Hybrid,Hybrid,1,12.3279869556427,101,190,125.85894108644354,0.0,0
overlap,0.6,3,2,RRT*,RRT*,1,12.871581077575684,251,321,161.05290093737162,0.0,0
overlap,0.6,3,2,Hybrid,Hybrid,1,2.2951700687408447,32,74,137.56388858057082,0.0,0
overlap,0.6,3,3,GoalBias,GoalBias,1,4.302999019622803,52,127,125.48039068953872,0.0,0
overlap,0.6,3,3,RRT*,RRT*,1,8.698713064193726,187,223,156.0162599017128,0.0,0
overlap,0.6,3,4,GoalBias,GoalBias,1,4.738909006118774,68,133,114.08234067674057,0.0,0
overlap,0.6,3,3,Hybrid,Hybrid,1,14.529116868972778,57,178,152.39231497104436,0.0,0
overlap,0.6,3,4,Hybrid,Hybrid,1,4.957759857177734,33,120,126.93685548277365,0.0,0
overlap,0.6,3,5,RRT*,RRT*,1,8.003300905227661,168,223,119.45845580028801,0.0,0
overlap,0.6,3,5,GoalBias,GoalBias,1,5.886412143707275,121,161,127.34499993765759,0.0,0
overlap,0.6,3,5,Hybrid,Hybrid,1,11.299929857254028,109,192,150.18487011902997,0.0,0
overlap,0.6,3,6,RRT*,RRT*,1,11.30881381034851,220,260,118.8411915276318,0.0,0
overlap,0.6,3,6,GoalBias,GoalBias,1,5.226614236831665,50,124,149.83443186357232,0.0,0
overlap,0.6,3,6,Hybrid,Hybrid,1,5.324128866195679,38,142,110.01558499198286,0.0,0
overlap,0.6,3,4,RRT*,RRT*,1,35.932685136795044,646,618,140.2371731105351,0.0,0
overlap,0.6,3,7,GoalBias,GoalBias,1,5.059337854385376,39,122,116.49760150171541,0.0,0
overlap,0.6,3,7,Hybrid,Hybrid,1,7.080113887786865,79,147,121.22901047757576,0.0,0
overlap,0.6,3,7,RRT*,RRT*,1,7.9127819538116455,187,196,154.88218874034393,0.0,0
overlap,0.6,3,8,GoalBias,GoalBias,1,4.290919780731201,73,133,113.24864354062153,0.0,0
overlap,0.6,3,8,Hybrid,Hybrid,1,10.117279052734375,98,184,120.92784041008699,0.0,0
overlap,0.6,3,9,GoalBias,GoalBias,1,4.158822298049927,46,110,118.29515213410038,0.0,0
overlap,0.6,3,8,RRT*,RRT*,1,18.767226934432983,374,411,135.38767659815525,0.0,0
overlap,0.6,3,9,Hybrid,Hybrid,1,5.089389801025391,49,137,113.5449342521186,0.0,0
overlap,0.6,4,0,GoalBias,GoalBias,1,4.372807741165161,113,130,155.19275043832184,0.0,0
overlap,0.6,3,9,RRT*,RRT*,1,22.05327796936035,398,451,165.48633242074348,0.0,0
overlap,0.6,4,0,RRT*,RRT*,1,15.339227199554443,380,381,124.0013162310908,0.0,0
overlap,0.6,4,0,Hybrid,Hybrid,1,10.742546081542969,172,205,131.17470903582316,0.0,0
overlap,0.6,2,5,Hybrid,Hybrid,1,182.05041599273682,568,572,173.02335310916956,0.0,0
overlap,0.6,4,1,RRT*,RRT*,1,10.487401008605957,176,245,132.13464631059898,0.0,0
overlap,0.6,4,1,GoalBias,GoalBias,1,8.203553915023804,228,199,162.0776660281781,0.0,0
overlap,0.6,4,2,GoalBias,GoalBias,1,8.484348773956299,295,222,174.59998505342497,0.0,0
overlap,0.6,4,1,Hybrid,Hybrid,1,10.335576057434082,148,166,168.35069589044255,0.0,0
overlap,0.6,4,3,GoalBias,GoalBias,1,4.842678785324097,116,139,118.56490693175087,0.0,0
overlap,0.6,4,3,RRT*,RRT*,1,13.41139817237854,288,294,137.4562664395771,0.0,0
overlap,0.6,4,3,Hybrid,Hybrid,1,10.933104038238525,420,221,131.13819369914597,0.0,0
overlap,0.6,4,4,GoalBias,GoalBias,1,5.821495056152344,157,151,148.70173998388915,0.0,0
overlap,0.6,4,2,RRT*,RRT*,1,37.86346220970154,677,701,160.25066553999102,0.0,0
overlap,0.6,4,4,Hybrid,Hybrid,1,6.926718235015869,118,165,127.03953041042995,0.0,0
overlap,0.6,4,2,Hybrid,Hybrid,1,36.01809787750244,313,299,160.75341161108233,0.0,0
overlap,0.6,4,4,RRT*,RRT*,1,21.645371198654175,456,437,173.57461156872884,0.0,0
overlap,0.6,4,5,Hybrid,Hybrid,1,5.16979718208313,125,137,140.8401230491445,0.0,0
overlap,0.6,4,6,GoalBias,GoalBias,1,12.094148874282837,204,259,134.54215883686032,0.0,0
overlap,0.6,4,6,Hybrid,Hybrid,1,10.923903942108154,183,208,149.41689928513287,0.0,0
overlap,0.6,4,5,GoalBias,GoalBias,1,31.066380977630615,392,444,150.3009790716209,0.0,0
overlap,0.6,4,5,RRT*,RRT*,1,32.624403953552246,592,621,133.86045542517692,0.0,0
overlap,0.6,4,6,RRT*,RRT*,1,28.052863121032715,574,568,161.10540941507946,0.0,0
overlap,0.6,2,8,Hybrid,Hybrid,1,208.0969569683075,1076,1020,146.84938549270657,0.0,0
overlap,0.6,4,7,Hybrid,Hybrid,1,8.421906232833862,153,189,138.04771915520993,0.0,0
overlap,0.6,4,8,RRT*,RRT*,1,9.926843881607056,169,234,152.9717524615488,0.0,0
overlap,0.6,4,8,GoalBias,GoalBias,1,6.391243934631348,167,161,119.00090531440436,0.0,0
overlap,0.6,4,7,GoalBias,GoalBias,1,15.385673999786377,454,313,150.30275367302892,0.0,0
overlap,0.6,4,7,RRT*,RRT*,1,17.17192769050598,383,359,168.3983109537345,0.0,0
overlap,0.6,4,8,Hybrid,Hybrid,1,10.770363092422485,152,185,147.94643478381283,0.0,0
ablation,single_blocker,0,0,RRT*,RRT*,1,4.263485908508301,213,310,158.5656838898842,0.0,0
ablation,single_blocker,0,0,GoalBias,GoalBias,1,1.708193063735962,91,162,134.2447473574979,0.0,0
ablation,single_blocker,0,0,Hybrid,Rectangle,1,0.9204437732696533,45,89,121.93908770664942,0.0,0
ablation,single_blocker,0,0,Hybrid,SingleTangent,1,0.6672449111938477,38,81,138.67557857572393,0.0,0
ablation,single_blocker,0,0,Hybrid,EllipseCluster,1,0.6684350967407227,38,81,138.67557857572393,0.0,0
overlap,0.6,4,9,Hybrid,Hybrid,1,8.298222064971924,195,215,144.08498438649548,0.0,0
ablation,single_blocker,0,1,GoalBias,GoalBias,1,2.100532054901123,121,197,135.40623287740064,0.0,0
overlap,0.6,4,9,RRT*,RRT*,1,11.692243814468384,225,267,179.23571099473946,0.0,0
ablation,single_blocker,0,1,Hybrid,Rectangle,1,1.5390231609344482,123,106,124.71031671854348,0.0,0
ablation,single_blocker,0,1,Hybrid,SingleTangent,1,0.9436264038085938,40,94,140.76867764867666,0.0,0
ablation,single_blocker,0,1,Hybrid,EllipseCluster,1,0.980881929397583,40,94,140.76867764867666,0.0,0
ablation,single_blocker,0,2,Hybrid,Rectangle,1,0.7836508750915527,38,78,108.80357313931849,0.0,0
ablation,single_blocker,0,2,GoalBias,GoalBias,1,1.4532999992370605,60,139,123.82930642947024,0.0,0
ablation,single_blocker,0,2,Hybrid,SingleTangent,1,1.1881208419799805,69,96,154.63780103330407,0.0,0
ablation,single_blocker,0,2,Hybrid,EllipseCluster,1,1.1434941291809082,69,96,154.63780103330407,0.0,0
overlap,0.6,2,3,Hybrid,Hybrid,1,313.608815908432,787,774,143.09999979924567,0.0,0
overlap,0.6,4,9,GoalBias,GoalBias,1,16.279242277145386,496,342,166.11977011543146,0.0,0
ablation,single_blocker,0,3,GoalBias,GoalBias,1,1.7746877670288086,104,164,152.35852174107097,0.0,0
ablation,single_blocker,0,3,Hybrid,SingleTangent,1,0.7577428817749023,34,88,147.53132580002014,0.0,0
ablation,single_blocker,0,3,Hybrid,Rectangle,1,0.9944040775299072,49,98,150.3668898983303,0.0,0
ablation,single_blocker,0,3,Hybrid,EllipseCluster,1,0.7723960876464844,34,88,147.53132580002014,0.0,0
ablation,single_blocker,0,2,RRT*,RRT*,1,5.568571090698242,322,405,174.53578199409785,0.0,0
ablation,single_blocker,0,1,RRT*,RRT*,1,8.560356140136719,507,576,178.4067191184156,0.0,0
ablation,single_blocker,0,4,Hybrid,SingleTangent,1,0.7254078388214111,36,89,127.3959510324357,0.0,0
ablation,single_blocker,0,4,Hybrid,Rectangle,1,0.9174180030822754,34,90,149.08047626759017,0.0,0
ablation,single_blocker,0,4,Hybrid,EllipseCluster,1,0.6878681182861328,36,89,127.3959510324357,0.0,0
ablation,single_blocker,0,4,GoalBias,GoalBias,1,2.262061834335327,81,169,119.24803952033523,0.0,0
ablation,single_blocker,0,5,Hybrid,Rectangle,1,1.6857659816741943,210,137,161.05837912268365,0.0,0
ablation,single_blocker,0,5,Hybrid,SingleTangent,1,1.3554949760437012,97,114,169.24717080096573,0.0,0
ablation,single_blocker,0,5,Hybrid,EllipseCluster,1,1.2915129661560059,97,114,169.24717080096573,0.0,0
ablation,single_blocker,0,6,GoalBias,GoalBias,1,1.6315860748291016,47,136,119.8418831055366,0.0,0
ablation,single_blocker,0,3,RRT*,RRT*,1,8.695487022399902,481,564,161.76639817640833,0.0,0
ablation,single_blocker,0,6,Hybrid,SingleTangent,1,0.8714618682861328,49,100,151.80053143479088,0.0,0
ablation,single_blocker,0,4,RRT*,RRT*,1,6.9826500415802,390,428,154.58101414516227,0.0,0
ablation,single_blocker,0,6,Hybrid,Rectangle,1,1.3507459163665771,112,119,125.2220803659945,0.0,0
ablation,single_blocker,0,6,RRT*,RRT*,1,4.017743110656738,202,292,145.5313532245263,0.0,0
ablation,single_blocker,0,6,Hybrid,EllipseCluster,1,0.8174560070037842,49,100,151.80053143479088,0.0,0
ablation,single_blocker,0,7,Hybrid,SingleTangent,1,0.6711738109588623,31,75,109.78078937419933,0.0,0
ablation,single_blocker,0,7,GoalBias,GoalBias,1,1.4350008964538574,42,119,139.8845407683317,0.0,0
ablation,single_blocker,0,7,Hybrid,EllipseCluster,1,0.6741030216217041,31,75,109.78078937419933,0.0,0
ablation,single_blocker,0,7,Hybrid,Rectangle,1,2.017397880554199,112,147,135.03087715933435,0.0,0
ablation,single_blocker,0,5,RRT*,RRT*,1,8.982135772705078,501,578,164.73500219859545,0.0,0
ablation,single_blocker,0,7,RRT*,RRT*,1,2.907895088195801,164,259,124.22062653754723,0.0,0
ablation,single_blocker,0,8,GoalBias,GoalBias,1,1.32350492477417,48,125,108.42696722855489,0.0,0
ablation,single_blocker,0,8,Hybrid,Rectangle,1,0.7914268970489502,37,91,114.01133752594663,0.0,0
ablation,single_blocker,0,8,RRT*,RRT*,1,3.1916849613189697,169,242,142.45048339731673,0.0,0
ablation,single_blocker,0,9,GoalBias,GoalBias,1,1.2581279277801514,46,116,119.98205715244116,0.0,0
ablation,single_blocker,0,5,GoalBias,GoalBias,1,11.248488903045654,539,597,171.5061046100599,0.0,0
ablation,single_blocker,0,9,Hybrid,SingleTangent,1,0.942446231842041,42,84,148.410015196874,0.0,0
ablation,single_blocker,0,9,Hybrid,EllipseCluster,1,0.8538310527801514,42,84,148.410015196874,0.0,0
ablation,single_blocker,0,8,Hybrid,SingleTangent,1,3.3300909996032715,103,151,127.08362182062812,0.0,0
ablation,single_blocker,0,8,Hybrid,EllipseCluster,1,3.3326380252838135,103,151,127.08362182062812,0.0,0
ablation,single_blocker,0,10,Hybrid,Rectangle,1,0.8253340721130371,39,87,141.16511091941013,0.0,0
ablation,single_blocker,0,10,Hybrid,SingleTangent,1,1.0479800701141357,56,102,133.4879833659749,0.0,0
ablation,single_blocker,0,10,RRT*,RRT*,1,1.7355570793151855,51,155,118.18829641568027,0.0,0
ablation,single_blocker,0,9,RRT*,RRT*,1,4.341860771179199,254,349,121.5610201479369,0.0,0
ablation,single_blocker,0,10,GoalBias,GoalBias,1,1.8821609020233154,85,147,136.2451030872078,0.0,0
ablation,single_blocker,0,10,Hybrid,EllipseCluster,1,1.0659327507019043,56,102,133.4879833659749,0.0,0
ablation,single_blocker,0,9,Hybrid,Rectangle,1,3.584505081176758,112,146,124.8970203076347,0.0,0
ablation,single_blocker,0,11,Hybrid,Rectangle,1,1.0419650077819824,99,101,124.94840280478196,0.0,0
ablation,single_blocker,0,11,GoalBias,GoalBias,1,1.7399909496307373,75,156,174.89867727524012,0.0,0
ablation,single_blocker,0,11,Hybrid,SingleTangent,1,1.3378829956054688,78,124,167.8591410507376,0.0,0
ablation,single_blocker,0,11,Hybrid,EllipseCluster,1,1.2851951122283936,78,124,167.8591410507376,0.0,0
ablation,single_blocker,0,12,Hybrid,Rectangle,1,0.8455212116241455,45,79,118.38382481562246,0.0,0
ablation,single_blocker,0,11,RRT*,RRT*,1,3.0855050086975098,168,234,123.34721827734113,0.0,0
ablation,single_blocker,0,12,GoalBias,GoalBias,1,2.3538239002227783,146,178,116.26198889451676,0.0,0
ablation,single_blocker,0,12,Hybrid,EllipseCluster,1,1.939680814743042,89,135,167.7557180932572,0.0,0
ablation,single_blocker,0,12,Hybrid,SingleTangent,1,2.069431781768799,89,135,167.7557180932572,0.0,0
ablation,single_blocker,0,13,GoalBias,GoalBias,1,1.6846880912780762,62,146,169.61271648686605,0.0,0
ablation,single_blocker,0,13,Hybrid,Rectangle,1,0.9450478553771973,48,91,153.94680731471502,0.0,0
ablation,single_blocker,0,13,Hybrid,SingleTangent,1,0.9713220596313477,59,110,156.6065515267525,0.0,0
ablation,single_blocker,0,13,Hybrid,EllipseCluster,1,1.0181701183319092,59,110,156.6065515267525,0.0,0
ablation,single_blocker,0,12,RRT*,RRT*,1,4.583166837692261,277,339,159.235119352892,0.0,0
ablation,single_blocker,0,14,Hybrid,SingleTangent,1,0.9958069324493408,59,99,173.2124001336894,0.0,0
ablation,single_blocker,0,14,GoalBias,GoalBias,1,1.641230821609497,54,124,147.42268527230257,0.0,0
ablation,single_blocker,0,14,Hybrid,EllipseCluster,1,1.0173759460449219,59,99,173.2124001336894,0.0,0
ablation,single_blocker,0,14,Hybrid,Rectangle,1,1.6985180377960205,59,109,155.84706997172927,0.0,0
ablation,single_blocker,0,15,Hybrid,Rectangle,1,0.899867057800293,37,99,150.7910483593561,0.0,0
ablation,single_blocker,0,15,Hybrid,SingleTangent,1,0.8504199981689453,53,96,125.68418597111166,0.0,0
ablation,single_blocker,0,14,RRT*,RRT*,1,3.0997819900512695,111,216,123.91809062811592,0.0,0
ablation,single_blocker,0,15,RRT*,RRT*,1,2.1373178958892822,104,204,121.56973275481289,0.0,0
ablation,single_blocker,0,15,Hybrid,EllipseCluster,1,0.8695690631866455,53,96,125.68418597111166,0.0,0
ablation,single_blocker,0,15,GoalBias,GoalBias,1,2.4327690601348877,145,205,148.65079204635538,0.0,0
ablation,single_blocker,0,16,Hybrid,SingleTangent,1,0.6450481414794922,45,84,159.29911918810677,0.0,0
ablation,single_blocker,0,16,GoalBias,GoalBias,1,1.428922176361084,38,114,118.6028822987832,0.0,0
ablation,single_blocker,0,16,Hybrid,Rectangle,1,1.2053859233856201,68,90,120.34778911728688,0.0,0
ablation,single_blocker,0,16,Hybrid,EllipseCluster,1,0.6557090282440186,45,84,159.29911918810677,0.0,0
ablation,single_blocker,0,17,Hybrid,SingleTangent,1,0.7919158935546875,56,97,127.1001432833845,0.0,0
ablation,single_blocker,0,17,Hybrid,Rectangle,1,0.9640851020812988,67,107,111.10905111127697,0.0,0
ablation,single_blocker,0,17,GoalBias,GoalBias,1,1.4144489765167236,77,139,166.99707551158966,0.0,0
ablation,single_blocker,0,17,Hybrid,EllipseCluster,1,0.7736630439758301,56,97,127.1001432833845,0.0,0
ablation,single_blocker,0,16,RRT*,RRT*,1,4.341796875,243,320,136.54285892164876,0.0,0
ablation,single_blocker,0,18,Hybrid,SingleTangent,1,1.1084318161010742,61,107,153.72315776169853,0.0,0
ablation,single_blocker,0,18,Hybrid,Rectangle,1,2.211778163909912,82,124,119.36027385757771,0.0,0
ablation,single_blocker,0,18,Hybrid,EllipseCluster,1,1.0628440380096436,61,107,153.72315776169853,0.0,0
ablation,single_blocker,0,18,GoalBias,GoalBias,1,3.762578010559082,245,309,150.2913919865213,0.0,0
ablation,single_blocker,0,17,RRT*,RRT*,1,5.8280229568481445,331,409,165.24548506218912,0.0,0
ablation,single_blocker,0,19,Hybrid,Rectangle,1,1.1106691360473633,145,89,114.75207978612589,0.0,0
ablation,single_blocker,0,18,RRT*,RRT*,1,6.175307750701904,354,422,159.5029108536887,0.0,0
ablation,single_blocker,0,19,Hybrid,SingleTangent,1,2.052785873413086,90,142,117.64823353829485,0.0,0
ablation,single_blocker,0,19,GoalBias,GoalBias,1,2.9642748832702637,218,226,140.51268316446743,0.0,0
ablation,single_blocker,0,13,RRT*,RRT*,1,14.376913070678711,763,820,139.45128726821392,0.0,0
ablation,single_blocker,0,19,Hybrid,EllipseCluster,1,2.051685094833374,90,142,117.64823353829485,0.0,0
ablation,single_blocker,0,20,Hybrid,SingleTangent,1,0.6775779724121094,43,87,128.45083036647284,0.0,0
ablation,single_blocker,0,20,Hybrid,EllipseCluster,1,0.7293491363525391,43,87,128.45083036647284,0.0,0
ablation,single_blocker,0,20,GoalBias,GoalBias,1,3.662389039993286,214,276,156.47664064320588,0.0,0
ablation,single_blocker,0,19,RRT*,RRT*,1,7.417285919189453,368,410,123.0731022176115,0.0,0
ablation,single_blocker,0,20,Hybrid,Rectangle,1,3.9566152095794678,503,263,199.72007644100867,0.0,0
ablation,single_blocker,0,21,GoalBias,GoalBias,1,2.8001389503479004,138,222,166.06250657755254,0.0,0
ablation,single_blocker,0,21,Hybrid,SingleTangent,1,0.6786820888519287,35,81,117.35379065636151,0.0,0
ablation,single_blocker,0,21,Hybrid,EllipseCluster,1,0.6516208648681641,35,81,117.35379065636151,0.0,0
ablation,single_blocker,0,21,Hybrid,Rectangle,1,1.2825689315795898,188,98,152.78489095413337,0.0,0
ablation,single_blocker,0,22,Hybrid,Rectangle,1,0.8749420642852783,44,85,135.19797236602875,0.0,0
ablation,single_blocker,0,20,RRT*,RRT*,1,6.254591226577759,369,441,180.15748998426878,0.0,0
ablation,single_blocker,0,22,Hybrid,SingleTangent,1,1.0621490478515625,105,97,127.47409319658854,0.0,0
ablation,single_blocker,0,22,Hybrid,EllipseCluster,1,1.0498511791229248,105,97,127.47409319658854,0.0,0
ablation,single_blocker,0,23,Hybrid,Rectangle,1,1.0612201690673828,70,104,113.0435551639096,0.0,0
ablation,single_blocker,0,22,GoalBias,GoalBias,1,3.296405076980591,229,250,148.54260382668576,0.0,0
ablation,single_blocker,0,23,RRT*,RRT*,1,2.1263701915740967,107,197,118.85737604649427,0.0,0
ablation,single_blocker,0,21,RRT*,RRT*,1,7.326253890991211,364,445,149.80996568114045,0.0,0
ablation,single_blocker,0,23,GoalBias,GoalBias,1,2.4726290702819824,138,215,149.31218918812496,0.0,0
ablation,single_blocker,0,23,Hybrid,SingleTangent,1,0.817540168762207,31,82,135.70356733604007,0.0,0
ablation,single_blocker,0,23,Hybrid,EllipseCluster,1,0.8273253440856934,31,82,135.70356733604007,0.0,0
ablation,single_blocker,0,24,Hybrid,SingleTangent,1,0.9783899784088135,45,95,147.13949322416434,0.0,0
ablation,single_blocker,0,24,Hybrid,EllipseCluster,1,0.9517090320587158,45,95,147.13949322416434,0.0,0
ablation,single_blocker,0,24,Hybrid,Rectangle,1,1.2319998741149902,73,102,153.43130826410325,0.0,0
ablation,single_blocker,0,24,GoalBias,GoalBias,1,2.200413942337036,186,180,162.34410946470402,0.0,0
ablation,single_blocker,0,25,Hybrid,Rectangle,1,1.172597885131836,67,101,143.35558397181657,0.0,0
ablation,single_blocker,0,25,Hybrid,SingleTangent,1,0.9506540298461914,35,84,132.84229308357595,0.0,0
ablation,single_blocker,0,25,GoalBias,GoalBias,1,1.8317809104919434,59,124,128.54398628574572,0.0,0
ablation,single_blocker,0,25,Hybrid,EllipseCluster,1,0.8160550594329834,35,84,132.84229308357595,0.0,0
ablation,single_blocker,0,26,Hybrid,Rectangle,1,0.7297532558441162,51,79,147.24362284408957,0.0,0
ablation,single_blocker,0,22,RRT*,RRT*,1,8.347279071807861,507,514,181.12295799248517,0.0,0
ablation,single_blocker,0,26,GoalBias,GoalBias,1,1.5119972229003906,66,139,148.936413396623,0.0,0
ablation,single_blocker,0,25,RRT*,RRT*,1,4.12914776802063,242,320,120.41659512822096,0.0,0
ablation,single_blocker,0,26,Hybrid,SingleTangent,1,1.52610182762146,208,127,140.73236832859743,0.0,0
ablation,single_blocker,0,26,Hybrid,EllipseCluster,1,1.5138781070709229,208,127,140.73236832859743,0.0,0
ablation,single_blocker,0,27,GoalBias,GoalBias,1,1.5448861122131348,57,149,130.5728955176208,0.0,0
ablation,single_blocker,0,27,Hybrid,SingleTangent,1,1.3228120803833008,69,114,136.83992138470603,0.0,0
ablation,single_blocker,0,27,Hybrid,Rectangle,1,2.111185073852539,97,137,130.2145389445055,0.0,0
ablation,single_blocker,0,27,RRT*,RRT*,1,3.277862071990967,161,246,141.41712842721867,0.0,0
ablation,single_blocker,0,27,Hybrid,EllipseCluster,1,1.436842918395996,69,114,136.83992138470603,0.0,0
ablation,single_blocker,0,26,RRT*,RRT*,1,5.4513421058654785,357,387,143.140851399004,0.0,0
ablation,single_blocker,0,28,Hybrid,Rectangle,1,0.9215610027313232,60,85,113.83174424053134,0.0,0
ablation,single_blocker,0,28,GoalBias,GoalBias,1,1.368607997894287,61,135,106.94255865666926,0.0,0
ablation,single_blocker,0,24,RRT*,RRT*,1,9.663788080215454,503,588,181.3560761399102,0.0,0
ablation,single_blocker,0,28,Hybrid,SingleTangent,1,1.6585638523101807,139,150,147.85714238063207,0.0,0
ablation,single_blocker,0,28,Hybrid,EllipseCluster,1,1.619513750076294,139,150,147.85714238063207,0.0,0
ablation,single_blocker,0,29,Hybrid,Rectangle,1,0.6755771636962891,38,81,156.3033775818061,0.0,0
ablation,single_blocker,0,29,Hybrid,SingleTangent,1,0.7913832664489746,61,87,154.54137329292362,0.0,0
ablation,single_blocker,0,29,Hybrid,EllipseCluster,1,0.7419750690460205,61,87,154.54137329292362,0.0,0
ablation,single_blocker,0,29,GoalBias,GoalBias,1,1.7394039630889893,66,148,125.48258464071574,0.0,0
ablation,staggered_trees,0,0,Hybrid,SingleTangent,1,1.3434758186340332,62,104,171.23955594576722,0.0,0
ablation,staggered_trees,0,0,Hybrid,EllipseCluster,1,1.3563389778137207,62,104,171.23955594576722,0.0,0
ablation,single_blocker,0,28,RRT*,RRT*,1,7.107576847076416,413,500,128.33203926461732,0.0,0
ablation,single_blocker,0,29,RRT*,RRT*,1,5.454084873199463,309,398,175.73731701197437,0.0,0
ablation,staggered_trees,0,0,Hybrid,Rectangle,1,4.056704998016357,341,185,172.37036772277287,0.0,0
ablation,staggered_trees,0,1,Hybrid,Rectangle,1,1.1385390758514404,67,99,147.45358987933756,0.0,0
ablation,staggered_trees,0,0,RRT*,RRT*,1,6.015851974487305,296,375,114.9535411964737,0.0,0
ablation,staggered_trees,0,1,GoalBias,GoalBias,1,1.9451110363006592,91,142,158.81430770599854,0.0,0
ablation,staggered_trees,0,1,Hybrid,SingleTangent,1,1.6261589527130127,81,110,128.84798471466917,0.0,0
ablation,staggered_trees,0,1,Hybrid,EllipseCluster,1,1.575639009475708,81,110,128.84798471466917,0.0,0
ablation,staggered_trees,0,0,GoalBias,GoalBias,1,6.462769031524658,307,341,145.6005369338013,0.0,0
ablation,staggered_trees,0,2,Hybrid,Rectangle,1,1.061147928237915,48,85,110.0505267471305,0.0,0
ablation,staggered_trees,0,2,Hybrid,SingleTangent,1,1.222790002822876,51,97,125.64342792693313,0.0,0
ablation,staggered_trees,0,1,RRT*,RRT*,1,4.816222906112671,243,301,173.69376739226817,0.0,0
ablation,staggered_trees,0,2,Hybrid,EllipseCluster,1,1.2087340354919434,51,97,125.64342792693313,0.0,0
ablation,staggered_trees,0,3,Hybrid,Rectangle,1,0.9751880168914795,51,86,118.71893087975464,0.0,0
ablation,staggered_trees,0,3,Hybrid,SingleTangent,1,1.1512269973754883,45,94,132.79768890213444,0.0,0
ablation,staggered_trees,0,3,GoalBias,GoalBias,1,1.7317829132080078,53,132,136.64172405627411,0.0,0
ablation,staggered_trees,0,2,GoalBias,GoalBias,1,4.215476036071777,219,265,115.53256092977696,0.0,0
ablation,staggered_trees,0,3,Hybrid,EllipseCluster,1,1.1042149066925049,45,94,132.79768890213444,0.0,0
ablation,staggered_trees,0,4,Hybrid,Rectangle,1,1.0590839385986328,58,93,115.06272295630815,0.0,0
ablation,staggered_trees,0,4,GoalBias,GoalBias,1,1.6764137744903564,69,139,150.5416300661606,0.0,0
ablation,staggered_trees,0,4,Hybrid,SingleTangent,1,2.088160991668701,108,139,152.06084505218035,0.0,0
ablation,staggered_trees,0,4,RRT*,RRT*,1,3.593250036239624,150,229,165.34678134315115,0.0,0
ablation,staggered_trees,0,4,Hybrid,EllipseCluster,1,2.142667055130005,108,139,152.06084505218035,0.0,0
ablation,staggered_trees,0,2,RRT*,RRT*,1,8.091444969177246,448,428,136.2959068340964,0.0,0
ablation,staggered_trees,0,5,Hybrid,Rectangle,1,1.1519298553466797,55,95,120.0469150327898,0.0,0
ablation,staggered_trees,0,5,GoalBias,GoalBias,1,2.295802116394043,85,155,134.89191278599827,0.0,0
ablation,staggered_trees,0,5,Hybrid,SingleTangent,1,1.4024100303649902,73,116,121.6166130666602,0.0,0
ablation,staggered_trees,0,5,RRT*,RRT*,1,3.9194958209991455,209,270,168.8987243409235,0.0,0
ablation,staggered_trees,0,5,Hybrid,EllipseCluster,1,1.5124568939208984,73,116,121.6166130666602,0.0,0
ablation,staggered_trees,0,6,Hybrid,Rectangle,1,1.1957957744598389,116,88,109.47237124175155,0.0,0
ablation,staggered_trees,0,3,RRT*,RRT*,1,8.65203595161438,378,466,159.55180426992393,0.0,0
ablation,staggered_trees,0,6,Hybrid,SingleTangent,1,1.673008918762207,61,118,130.58126458688125,0.0,0
ablation,staggered_trees,0,6,Hybrid,EllipseCluster,1,1.7168409824371338,61,118,130.58126458688125,0.0,0
ablation,staggered_trees,0,7,GoalBias,GoalBias,1,1.7260160446166992,71,114,146.11599953028227,0.0,0
ablation,staggered_trees,0,6,GoalBias,GoalBias,1,3.06398606300354,191,184,147.2745846894387,0.0,0
ablation,staggered_trees,0,7,Hybrid,Rectangle,1,1.0587587356567383,39,84,116.39195810538241,0.0,0
ablation,staggered_trees,0,7,Hybrid,SingleTangent,1,2.4471921920776367,102,137,140.14998310211402,0.0,0
